SENS_ID	SDN	O2	O2satper	TC	VpH	pHinsitu	COND	ORP	Vbatt
3	11/8/2015 14:44	8.56	107.4	25.87	-57.55	8.05	6045	225	11.02
3	11/8/2015 14:46	7	106.2	25.98	-56.26	8.04	54970	216	10.99
3	11/8/2015 14:48	6.97	107.2	26.89	-56.69	8.04	55080	198	11.02
3	11/8/2015 14:50	6.72	105.4	28.34	-57.7	8.09	53920	180	10.97
3	11/8/2015 14:52	6.44	98.9	26.9	-71.3	8.28	54330	176	11.02
3	11/8/2015 14:54	6.2	95.2	26.88	-69.46	8.25	54380	162	11
3	11/8/2015 14:56	6.12	94.1	26.95	-69.74	8.25	54340	151	11.04
3	11/8/2015 14:58	6.1	93.6	26.93	-69.44	8.25	54260	143	10.95
3	11/8/2015 15:00	6.09	93.4	26.9	-69.34	8.25	54310	136	10.99
3	11/8/2015 15:02	6.05	93	26.91	-68.96	8.24	54470	131	11.02
3	11/8/2015 15:04	6.05	92.9	26.92	-69.04	8.24	54350	128	11.02
3	11/8/2015 15:06	6.04	92.8	26.93	-69.09	8.24	54330	125	11.02
3	11/8/2015 15:08	6.05	93	26.96	-68.97	8.24	54430	122	11
3	11/8/2015 15:10	6.06	93.1	26.91	-68.84	8.24	54400	121	11.02
3	11/8/2015 15:12	6.07	93.2	26.91	-68.86	8.24	54450	119	11.02
3	11/8/2015 15:14	6.06	93.2	26.95	-68.84	8.24	54440	117	11.02
3	11/8/2015 15:16	6.07	93.2	26.94	-68.91	8.24	54400	117	11.04
3	11/8/2015 15:18	6.07	93.2	26.95	-68.88	8.24	54320	116	11
3	11/8/2015 15:20	6.07	93.3	26.95	-68.88	8.24	54390	115	11
3	11/8/2015 15:22	6.08	93.3	26.93	-68.9	8.24	54330	115	10.99
3	11/8/2015 15:24	6.08	93.4	26.95	-68.87	8.24	54290	114	10.99
3	11/8/2015 15:26	6.08	93.4	26.99	-68.8	8.24	54420	113	11
3	11/8/2015 15:28	6.12	94	26.96	-68.89	8.24	54420	113	11
3	11/8/2015 15:30	6.12	94.1	26.95	-68.87	8.24	54430	113	10.99
3	11/8/2015 15:32	6.16	94.7	26.96	-68.96	8.24	54330	113	11
3	11/8/2015 15:34	6.19	95.1	26.95	-68.9	8.24	54460	113	10.99
3	11/8/2015 15:36	6.21	95.4	26.94	-68.89	8.24	54450	113	10.99
3	11/8/2015 15:38	6.22	95.6	26.94	-68.84	8.24	54370	113	11.02
3	11/8/2015 15:40	6.25	95.9	26.93	-68.8	8.24	54360	112	11
3	11/8/2015 15:42	6.26	96.2	26.92	-68.79	8.24	54560	112	10.99
3	11/8/2015 15:44	6.28	96.4	26.91	-68.79	8.24	54370	111	11
3	11/8/2015 15:46	6.29	96.6	26.92	-68.8	8.24	54400	111	11
3	11/8/2015 15:48	6.3	96.7	26.93	-68.79	8.24	54440	111	10.99
3	11/8/2015 15:50	6.31	96.8	26.94	-68.82	8.24	54350	111	11
3	11/8/2015 15:52	6.3	96.8	26.95	-68.88	8.24	54390	111	11
3	11/8/2015 15:54	6.31	96.9	26.96	-68.97	8.24	54290	110	10.99
3	11/8/2015 15:56	6.32	97.1	26.99	-69.04	8.24	54390	110	10.99
3	11/8/2015 15:58	6.32	97.2	27	-69.26	8.24	54410	110	10.99
3	11/8/2015 16:00	6.34	97.4	26.96	-69.27	8.24	54420	110	11.02
3	11/8/2015 16:02	6.32	97.1	26.98	-69.19	8.24	54400	110	10.99
3	11/8/2015 16:04	6.33	97.2	26.97	-69.06	8.24	54320	110	11
3	11/8/2015 16:06	6.33	97.3	26.96	-69	8.24	54440	110	11.02
3	11/8/2015 16:08	6.35	97.5	26.97	-69.03	8.24	54420	110	10.99
3	11/8/2015 16:10	6.38	98	26.98	-69.14	8.24	54320	110	10.97
3	11/8/2015 16:12	6.38	98.1	26.96	-69.11	8.24	54460	110	10.99
3	11/8/2015 16:14	6.37	97.8	26.95	-68.97	8.24	54330	110	10.97
3	11/8/2015 16:16	6.36	97.7	26.95	-68.86	8.24	54400	110	11.02
3	11/8/2015 16:18	6.34	97.4	26.95	-68.8	8.24	54480	110	10.99
3	11/8/2015 16:20	6.35	97.5	26.94	-68.78	8.24	54420	110	10.99
3	11/8/2015 16:22	6.33	97.3	26.94	-68.75	8.24	54410	110	10.99
3	11/8/2015 16:24	6.32	97.1	26.94	-68.72	8.24	54300	110	11
3	11/8/2015 16:26	6.32	97.2	26.95	-68.7	8.24	54390	110	10.99
3	11/8/2015 16:28	6.32	97.1	26.95	-68.62	8.23	54400	110	10.99
3	11/8/2015 16:30	6.31	97	26.95	-68.51	8.23	54430	110	10.99
3	11/8/2015 16:32	6.3	96.8	26.94	-68.55	8.23	54400	110	10.99
3	11/8/2015 16:34	6.29	96.5	26.92	-68.47	8.23	54340	110	10.99
3	11/8/2015 16:36	6.26	96.2	26.93	-68.39	8.23	54500	110	11
3	11/8/2015 16:38	6.24	95.8	26.93	-68.33	8.23	54320	110	10.95
3	11/8/2015 16:40	6.23	95.7	26.93	-68.28	8.23	54360	110	10.97
3	11/8/2015 16:42	6.21	95.4	26.94	-68.27	8.23	54370	111	10.97
3	11/8/2015 16:44	6.2	95.3	26.95	-68.21	8.23	54470	111	11
3	11/8/2015 16:46	6.17	94.8	26.95	-68.24	8.23	54350	110	10.99
3	11/8/2015 16:48	6.16	94.7	26.94	-68.23	8.23	54350	110	10.99
3	11/8/2015 16:50	6.16	94.6	26.95	-68.24	8.23	54400	111	10.99
3	11/8/2015 16:52	6.15	94.4	26.95	-68.28	8.23	54350	111	10.99
3	11/8/2015 16:54	6.15	94.5	26.95	-68.29	8.23	54430	111	10.97
3	11/8/2015 16:56	6.14	94.3	26.95	-68.25	8.23	54380	111	10.97
3	11/8/2015 16:58	6.15	94.4	26.95	-68.18	8.23	54390	112	10.97
3	11/8/2015 17:00	6.13	94.3	26.95	-68.17	8.23	54490	111	10.99
3	11/8/2015 17:02	6.14	94.3	26.95	-68.13	8.23	54330	111	11
3	11/8/2015 17:04	6.14	94.3	26.95	-68.12	8.23	54480	112	10.97
3	11/8/2015 17:06	6.13	94.2	26.95	-68.12	8.23	54450	112	10.99
3	11/8/2015 17:08	6.13	94.2	26.95	-68.14	8.23	54540	112	10.95
3	11/8/2015 17:10	6.15	94.6	26.96	-68.13	8.23	54510	112	10.99
3	11/8/2015 17:12	6.16	94.7	26.97	-68.22	8.23	54350	112	10.99
3	11/8/2015 17:14	6.18	95	26.97	-68.27	8.23	54420	112	10.99
3	11/8/2015 17:16	6.17	94.9	26.97	-68.3	8.23	54570	112	10.95
3	11/8/2015 17:18	6.16	94.8	26.98	-68.25	8.23	54600	112	10.95
3	11/8/2015 17:20	6.16	94.7	26.98	-68.23	8.23	54470	112	10.95
3	11/8/2015 17:22	6.16	94.7	26.98	-68.25	8.23	54450	112	10.99
3	11/8/2015 17:24	6.15	94.6	26.99	-68.24	8.23	54410	112	10.99
3	11/8/2015 17:26	6.13	94.3	26.98	-68.16	8.23	54520	112	10.99
3	11/8/2015 17:28	6.13	94.3	26.99	-68.1	8.22	54480	112	10.95
3	11/8/2015 17:30	6.12	94.1	27	-68.12	8.23	54400	112	10.97
3	11/8/2015 17:32	6.12	94.1	27	-68.14	8.23	54470	112	10.97
3	11/8/2015 17:34	6.12	94	27	-68.11	8.23	54350	112	10.95
3	11/8/2015 17:36	6.1	93.9	27	-68.06	8.22	54560	112	10.95
3	11/8/2015 17:38	6.09	93.8	27.01	-68.1	8.23	54550	113	10.95
3	11/8/2015 17:40	6.1	93.8	27.02	-68.08	8.22	54440	113	10.95
3	11/8/2015 17:42	6.11	94.1	27.05	-68.03	8.22	54640	113	10.95
3	11/8/2015 17:44	6.18	95.2	27.08	-68.13	8.22	54590	113	10.93
3	11/8/2015 17:46	6.23	95.9	27.07	-68.3	8.23	54510	113	10.95
3	11/8/2015 17:48	6.26	96.4	27.06	-68.3	8.23	54370	113	10.99
3	11/8/2015 17:50	6.26	96.4	27.07	-68.28	8.23	54520	113	10.95
3	11/8/2015 17:52	6.29	96.9	27.08	-68.34	8.23	54560	114	10.95
3	11/8/2015 17:54	6.35	97.8	27.1	-68.54	8.23	54580	114	10.95
3	11/8/2015 17:56	6.39	98.5	27.1	-68.71	8.24	54660	114	10.95
3	11/8/2015 17:58	6.42	98.9	27.1	-68.69	8.24	54600	115	10.97
3	11/8/2015 18:00	6.43	99.1	27.1	-68.83	8.24	54490	115	10.95
3	11/8/2015 18:02	6.45	99.4	27.1	-68.88	8.24	54560	115	10.95
3	11/8/2015 18:04	6.45	99.4	27.1	-68.88	8.24	54500	115	10.95
3	11/8/2015 18:06	6.45	99.4	27.1	-68.83	8.24	54520	115	10.95
3	11/8/2015 18:08	6.44	99.3	27.1	-68.82	8.24	54620	116	10.95
3	11/8/2015 18:10	6.43	99.1	27.1	-68.85	8.24	54650	116	10.95
3	11/8/2015 18:12	6.42	99	27.11	-68.74	8.24	54530	116	10.97
3	11/8/2015 18:14	6.44	99.2	27.11	-68.71	8.23	54520	117	10.97
3	11/8/2015 18:16	6.39	98.5	27.1	-68.76	8.24	54560	118	10.95
3	11/8/2015 18:18	6.36	98	27.11	-68.72	8.24	54460	119	10.97
3	11/8/2015 18:20	6.34	97.7	27.11	-68.7	8.24	54530	119	10.95
3	11/8/2015 18:22	6.32	97.4	27.1	-68.68	8.24	54550	120	10.93
3	11/8/2015 18:24	6.34	97.7	27.11	-68.63	8.23	54540	120	10.93
3	11/8/2015 18:26	6.38	98.4	27.11	-68.73	8.24	54620	120	10.95
3	11/8/2015 18:28	6.4	98.7	27.12	-68.8	8.24	54600	121	10.93
3	11/8/2015 18:30	6.41	98.8	27.12	-68.88	8.24	54570	122	10.93
3	11/8/2015 18:32	6.42	98.9	27.12	-68.9	8.24	54580	122	10.93
3	11/8/2015 18:34	6.41	98.8	27.13	-68.92	8.24	54610	123	10.97
3	11/8/2015 18:36	6.4	98.8	27.12	-68.93	8.24	54640	123	10.93
3	11/8/2015 18:38	6.41	98.8	27.13	-68.93	8.24	54470	124	10.93
3	11/8/2015 18:40	6.4	98.7	27.12	-68.95	8.24	54610	124	10.92
3	11/8/2015 18:42	6.41	98.8	27.12	-68.99	8.24	54600	125	10.93
3	11/8/2015 18:44	6.42	99	27.12	-69.03	8.24	54640	125	10.95
3	11/8/2015 18:46	6.43	99.1	27.12	-69.1	8.24	54610	126	10.97
3	11/8/2015 18:48	6.41	98.9	27.12	-69.09	8.24	54500	126	10.95
3	11/8/2015 18:50	6.41	98.9	27.11	-69.13	8.24	54700	126	10.93
3	11/8/2015 18:52	6.41	98.8	27.11	-69.14	8.24	54590	127	10.93
3	11/8/2015 18:54	6.4	98.6	27.11	-69.1	8.24	54580	127	10.95
3	11/8/2015 18:56	6.38	98.3	27.1	-68.91	8.24	54590	128	10.95
3	11/8/2015 18:58	6.34	97.8	27.1	-68.86	8.24	54600	128	10.93
3	11/8/2015 19:00	6.33	97.6	27.1	-68.93	8.24	54690	128	10.93
3	11/8/2015 19:02	6.31	97.3	27.1	-68.93	8.24	54640	129	10.93
3	11/8/2015 19:04	6.31	97.3	27.1	-68.84	8.24	54660	130	10.93
3	11/8/2015 19:06	6.31	97.2	27.1	-68.85	8.24	54640	131	10.95
3	11/8/2015 19:08	6.29	96.9	27.09	-68.79	8.24	54660	132	10.83
3	11/8/2015 19:10	6.27	96.5	27.09	-68.71	8.24	54480	132	10.95
3	11/8/2015 19:12	6.24	96.1	27.09	-68.72	8.24	54540	133	10.95
3	11/8/2015 19:14	6.2	95.6	27.08	-68.73	8.24	54630	135	10.92
3	11/8/2015 19:16	6.19	95.4	27.08	-68.74	8.24	54580	135	10.93
3	11/8/2015 19:18	6.18	95.2	27.08	-68.74	8.24	54680	136	10.93
3	11/8/2015 19:20	6.16	94.9	27.08	-68.72	8.24	54720	137	10.82
3	11/8/2015 19:22	6.13	94.5	27.07	-68.74	8.24	54630	137	10.93
3	11/8/2015 19:24	6.12	94.2	27.06	-68.69	8.24	54540	138	10.93
3	11/8/2015 19:26	6.11	94.1	27.06	-68.64	8.24	54630	139	10.93
3	11/8/2015 19:28	6.1	93.9	27.05	-68.6	8.23	54620	140	10.95
3	11/8/2015 19:30	6.08	93.6	27.02	-68.58	8.23	54560	141	10.95
3	11/8/2015 19:32	6.05	93.1	27	-68.57	8.23	54560	141	10.92
3	11/8/2015 19:34	6.02	92.7	26.98	-68.45	8.23	54620	142	10.93
3	11/8/2015 19:36	6	92.4	26.95	-68.33	8.23	54680	143	10.95
3	11/8/2015 19:38	5.98	91.9	26.93	-68.37	8.23	54600	144	10.92
3	11/8/2015 19:40	5.97	91.8	26.94	-68.35	8.23	54560	145	10.95
3	11/8/2015 19:42	5.96	91.7	26.91	-68.33	8.23	54620	146	10.92
3	11/8/2015 19:44	5.95	91.4	26.91	-68.29	8.23	54640	147	10.93
3	11/8/2015 19:46	5.94	91.3	26.91	-68.26	8.23	54520	149	10.92
3	11/8/2015 19:48	5.92	91	26.87	-68.31	8.23	54640	149	10.92
3	11/8/2015 19:50	5.92	90.9	26.86	-68.32	8.23	54590	150	10.92
3	11/8/2015 19:52	5.92	90.8	26.85	-68.31	8.23	54540	152	10.92
3	11/8/2015 19:54	5.9	90.6	26.85	-68.3	8.23	54670	154	10.9
3	11/8/2015 19:56	5.89	90.4	26.82	-68.3	8.23	54520	155	10.92
3	11/8/2015 19:58	5.88	90.2	26.82	-68.29	8.23	54640	156	10.92
3	11/8/2015 20:00	5.88	90.2	26.79	-68.33	8.23	54620	157	10.92
3	11/8/2015 20:02	5.87	90	26.78	-68.42	8.23	54540	158	10.92
3	11/8/2015 20:04	5.86	89.8	26.78	-68.39	8.23	54560	159	10.93
3	11/8/2015 20:06	5.85	89.7	26.75	-68.38	8.23	54540	159	10.9
3	11/8/2015 20:08	5.84	89.4	26.73	-68.42	8.23	54570	160	10.93
3	11/8/2015 20:10	5.83	89.3	26.74	-68.36	8.23	54590	161	10.93
3	11/8/2015 20:12	5.82	89.2	26.72	-68.47	8.23	54660	161	10.93
3	11/8/2015 20:14	5.81	89.1	26.69	-68.48	8.23	54700	161	10.92
3	11/8/2015 20:16	5.81	89	26.7	-68.42	8.23	54600	161	10.9
3	11/8/2015 20:18	5.79	88.7	26.67	-68.5	8.24	54710	162	10.93
3	11/8/2015 20:20	5.79	88.5	26.65	-68.48	8.23	54580	163	10.93
3	11/8/2015 20:22	5.78	88.4	26.62	-68.53	8.24	54560	163	10.9
3	11/8/2015 20:24	5.76	88.2	26.63	-68.49	8.23	54690	163	10.93
3	11/8/2015 20:26	5.76	88.1	26.62	-68.42	8.23	54670	164	10.93
3	11/8/2015 20:28	5.74	87.8	26.62	-68.46	8.23	54530	163	10.9
3	11/8/2015 20:30	5.74	87.7	26.58	-68.48	8.23	54640	164	10.92
3	11/8/2015 20:32	5.74	87.7	26.55	-68.55	8.24	54640	164	10.92
3	11/8/2015 20:34	5.74	87.7	26.56	-68.49	8.24	54540	165	10.93
3	11/8/2015 20:36	5.73	87.6	26.55	-68.45	8.23	54690	165	10.93
3	11/8/2015 20:38	5.73	87.5	26.54	-68.45	8.23	54550	166	10.88
3	11/8/2015 20:40	5.72	87.3	26.53	-68.42	8.23	54680	165	10.9
3	11/8/2015 20:42	5.71	87.2	26.52	-68.46	8.24	54730	166	10.93
3	11/8/2015 20:44	5.7	87.1	26.53	-68.45	8.23	54650	167	10.92
3	11/8/2015 20:46	5.71	87.1	26.51	-68.58	8.24	54650	168	10.92
3	11/8/2015 20:48	5.69	86.9	26.5	-68.67	8.24	54730	168	10.9
3	11/8/2015 20:50	5.69	86.9	26.49	-68.69	8.24	54730	169	10.88
3	11/8/2015 20:52	5.68	86.7	26.49	-68.73	8.24	54750	171	10.88
3	11/8/2015 20:54	5.68	86.7	26.49	-68.78	8.24	54690	172	10.92
3	11/8/2015 20:56	5.67	86.5	26.47	-68.75	8.24	54610	173	10.9
3	11/8/2015 20:58	5.66	86.3	26.46	-68.75	8.24	54750	174	10.92
3	11/9/2015 21:00	5.67	86.5	26.43	-68.82	8.24	54710	175	10.92
3	11/9/2015 21:02	5.67	86.5	26.43	-68.85	8.24	54730	176	10.92
3	11/9/2015 21:04	5.68	86.6	26.42	-68.83	8.24	54670	177	10.92
3	11/9/2015 21:06	5.69	86.7	26.41	-68.81	8.24	54600	178	10.88
3	11/9/2015 21:08	5.69	86.8	26.42	-68.79	8.24	54700	177	10.92
3	11/9/2015 21:10	5.69	86.8	26.41	-68.86	8.24	54680	178	10.9
3	11/9/2015 21:12	5.7	86.8	26.42	-68.8	8.24	54580	179	10.9
3	11/9/2015 21:14	5.69	86.7	26.39	-68.81	8.24	54640	180	10.92
3	11/9/2015 21:16	5.68	86.6	26.39	-68.73	8.24	54660	181	10.92
3	11/9/2015 21:18	5.68	86.6	26.39	-68.69	8.24	54650	182	10.9
3	11/9/2015 21:20	5.66	86.3	26.39	-68.65	8.24	54580	182	10.88
3	11/9/2015 21:22	5.64	86.1	26.38	-68.62	8.24	54750	182	10.9
3	11/9/2015 21:24	5.62	85.7	26.37	-68.62	8.24	54670	183	10.9
3	11/9/2015 21:26	5.61	85.4	26.37	-68.62	8.24	54720	183	10.88
3	11/9/2015 21:28	5.6	85.4	26.37	-68.6	8.24	54740	183	10.9
3	11/9/2015 21:30	5.61	85.4	26.35	-68.61	8.24	54620	183	10.9
3	11/9/2015 21:32	5.6	85.3	26.34	-68.66	8.24	54640	183	10.88
3	11/9/2015 21:34	5.6	85.3	26.33	-68.67	8.24	54670	183	10.88
3	11/9/2015 21:36	5.6	85.3	26.34	-68.69	8.24	54790	184	10.88
3	11/9/2015 21:38	5.61	85.5	26.34	-68.67	8.24	54670	184	10.88
3	11/9/2015 21:40	5.62	85.5	26.33	-68.71	8.24	54620	185	10.9
3	11/9/2015 21:42	5.61	85.4	26.33	-68.69	8.24	54590	186	10.9
3	11/9/2015 21:44	5.62	85.6	26.33	-68.67	8.24	54630	186	10.88
3	11/9/2015 21:46	5.62	85.6	26.33	-68.67	8.24	54620	187	10.92
3	11/9/2015 21:48	5.62	85.5	26.33	-68.63	8.24	54590	187	10.88
3	11/9/2015 21:50	5.62	85.5	26.3	-68.63	8.24	54620	188	10.9
3	11/9/2015 21:52	5.62	85.5	26.31	-68.57	8.24	54550	187	10.88
3	11/9/2015 21:54	5.61	85.4	26.31	-68.56	8.24	54590	188	10.83
3	11/9/2015 21:56	5.6	85.2	26.3	-68.53	8.24	54820	189	10.88
3	11/9/2015 21:58	5.59	85.1	26.3	-68.49	8.24	54700	189	10.88
3	11/9/2015 22:00	5.58	85	26.29	-68.48	8.24	54820	190	10.87
3	11/9/2015 22:02	5.58	84.9	26.29	-68.43	8.24	54800	190	10.88
3	11/9/2015 22:04	5.58	84.9	26.28	-68.47	8.24	54580	191	10.92
3	11/9/2015 22:06	5.58	84.9	26.28	-68.45	8.24	54760	192	10.88
3	11/9/2015 22:08	5.6	85.1	26.27	-68.43	8.24	54570	192	10.88
3	11/9/2015 22:10	5.59	85.1	26.27	-68.45	8.24	54680	192	10.9
3	11/9/2015 22:12	5.59	85	26.27	-68.48	8.24	54790	193	10.9
3	11/9/2015 22:14	5.59	85	26.27	-68.4	8.24	54770	194	10.88
3	11/9/2015 22:16	5.57	84.8	26.27	-68.4	8.24	54780	195	10.9
3	11/9/2015 22:18	5.56	84.6	26.27	-68.39	8.23	54740	195	10.87
3	11/9/2015 22:20	5.56	84.6	26.27	-68.35	8.23	54800	196	10.88
3	11/9/2015 22:22	5.57	84.8	26.26	-68.33	8.23	54680	196	10.9
3	11/9/2015 22:24	5.56	84.6	26.26	-68.28	8.23	54780	197	10.87
3	11/9/2015 22:26	5.57	84.7	26.26	-68.28	8.23	54660	197	10.9
3	11/9/2015 22:28	5.57	84.7	26.26	-68.26	8.23	54670	197	10.88
3	11/9/2015 22:30	5.56	84.5	26.26	-68.24	8.23	54640	197	10.88
3	11/9/2015 22:32	5.55	84.4	26.27	-68.12	8.23	54660	198	10.88
3	11/9/2015 22:34	5.53	84.2	26.26	-68.06	8.23	54730	198	10.88
3	11/9/2015 22:36	5.52	84	26.26	-68.06	8.23	54730	197	10.88
3	11/9/2015 22:38	5.52	83.9	26.26	-68.04	8.23	54600	197	10.87
3	11/9/2015 22:40	5.51	83.8	26.25	-68.09	8.23	54750	197	10.88
3	11/9/2015 22:42	5.5	83.6	26.26	-68.05	8.23	54760	197	10.87
3	11/9/2015 22:44	5.49	83.5	26.26	-67.98	8.23	54630	197	10.88
3	11/9/2015 22:46	5.47	83.2	26.26	-67.97	8.23	54810	197	10.87
3	11/9/2015 22:48	5.44	82.8	26.26	-67.88	8.23	54780	197	10.88
3	11/9/2015 22:50	5.43	82.6	26.26	-67.79	8.22	54680	198	10.87
3	11/9/2015 22:52	5.41	82.3	26.27	-67.74	8.22	54700	197	10.88
3	11/9/2015 22:54	5.38	81.9	26.27	-67.65	8.22	54700	198	10.87
3	11/9/2015 22:56	5.36	81.5	26.27	-67.6	8.22	54790	198	10.88
3	11/9/2015 22:58	5.34	81.2	26.27	-67.57	8.22	54660	198	10.88
3	11/9/2015 23:00	5.31	80.8	26.27	-67.55	8.22	54650	198	10.88
3	11/9/2015 23:02	5.29	80.5	26.27	-67.56	8.22	54710	198	10.88
3	11/9/2015 23:04	5.28	80.3	26.27	-67.52	8.22	54720	198	10.88
3	11/9/2015 23:06	5.27	80.2	26.27	-67.49	8.22	54780	198	10.87
3	11/9/2015 23:08	5.26	80	26.27	-67.43	8.22	54800	197	10.85
3	11/9/2015 23:10	5.25	79.8	26.27	-67.45	8.22	54680	197	10.87
3	11/9/2015 23:12	5.24	79.7	26.27	-67.43	8.22	54790	198	10.85
3	11/9/2015 23:14	5.24	79.7	26.28	-67.38	8.22	54740	198	10.87
3	11/9/2015 23:16	5.23	79.5	26.28	-67.4	8.22	54660	198	10.87
3	11/9/2015 23:18	5.22	79.4	26.28	-67.37	8.22	54690	199	10.88
3	11/9/2015 23:20	5.22	79.4	26.28	-67.41	8.22	54760	199	10.88
3	11/9/2015 23:22	5.21	79.3	26.27	-67.4	8.22	54720	200	10.88
3	11/9/2015 23:24	5.22	79.4	26.27	-67.4	8.22	54770	200	10.88
3	11/9/2015 23:26	5.23	79.6	26.25	-67.5	8.22	54720	200	10.85
3	11/9/2015 23:28	5.24	79.7	26.25	-67.44	8.22	54780	200	10.87
3	11/9/2015 23:30	5.24	79.7	26.25	-67.48	8.22	54740	200	10.87
3	11/9/2015 23:32	5.24	79.7	26.25	-67.43	8.22	54800	201	10.85
3	11/9/2015 23:34	5.24	79.7	26.25	-67.44	8.22	54720	202	10.87
3	11/9/2015 23:36	5.24	79.7	26.25	-67.44	8.22	54730	202	10.87
3	11/9/2015 23:38	5.24	79.8	26.25	-67.44	8.22	54790	202	10.87
3	11/9/2015 23:40	5.26	80.1	26.25	-67.44	8.22	54740	202	10.87
3	11/9/2015 23:42	5.28	80.3	26.25	-67.53	8.22	54760	201	10.85
3	11/9/2015 23:44	5.28	80.3	26.25	-67.49	8.22	54720	201	10.87
3	11/9/2015 23:46	5.28	80.3	26.25	-67.51	8.22	54730	201	10.87
3	11/9/2015 23:48	5.3	80.6	26.25	-67.57	8.22	54690	201	10.85
3	11/9/2015 23:50	5.31	80.8	26.25	-67.6	8.22	54650	201	10.85
3	11/9/2015 23:52	5.32	80.9	26.25	-67.59	8.22	54760	202	10.87
3	11/9/2015 23:54	5.33	81.1	26.25	-67.62	8.22	54710	203	10.87
3	11/9/2015 23:56	5.35	81.3	26.25	-67.7	8.22	54750	203	10.85
3	11/9/2015 23:58	5.37	81.7	26.25	-67.68	8.22	54730	204	10.85
3	11/10/2015 0:00	5.38	81.7	26.25	-67.65	8.22	54690	203	10.85
3	11/10/2015 0:02	5.37	81.7	26.25	-67.63	8.22	54780	203	10.83
3	11/10/2015 0:04	5.4	82.1	26.25	-67.65	8.22	54670	203	10.82
3	11/10/2015 0:06	5.41	82.3	26.25	-67.66	8.22	54550	204	10.83
3	11/10/2015 0:08	5.41	82.3	26.25	-67.64	8.22	54710	204	10.87
3	11/10/2015 0:10	5.42	82.4	26.25	-67.71	8.22	54720	204	10.87
3	11/10/2015 0:12	5.42	82.4	26.25	-67.64	8.22	54680	203	10.87
3	11/10/2015 0:14	5.42	82.5	26.25	-67.67	8.22	54650	203	10.87
3	11/10/2015 0:16	5.42	82.5	26.25	-67.68	8.22	54670	203	10.85
3	11/10/2015 0:18	5.42	82.5	26.25	-67.66	8.22	54760	205	10.87
3	11/10/2015 0:20	5.42	82.4	26.25	-67.64	8.22	54730	205	10.83
3	11/10/2015 0:22	5.42	82.4	26.24	-67.66	8.22	54750	206	10.85
3	11/10/2015 0:24	5.41	82.3	26.24	-67.61	8.22	54760	206	10.87
3	11/10/2015 0:26	5.4	82.1	26.25	-67.53	8.22	54890	206	10.83
3	11/10/2015 0:28	5.38	81.8	26.25	-67.48	8.22	54690	206	10.85
3	11/10/2015 0:30	5.36	81.6	26.25	-67.48	8.22	54760	205	10.83
3	11/10/2015 0:32	5.35	81.3	26.25	-67.49	8.22	54740	205	10.83
3	11/10/2015 0:34	5.34	81.2	26.25	-67.45	8.22	54740	205	10.85
3	11/10/2015 0:36	5.33	81.1	26.24	-67.49	8.22	54770	204	10.85
3	11/10/2015 0:38	5.33	81.1	26.24	-67.5	8.22	54840	204	10.83
3	11/10/2015 0:40	5.34	81.2	26.23	-67.51	8.22	54690	203	10.83
3	11/10/2015 0:42	5.34	81.2	26.23	-67.52	8.22	54760	202	10.85
3	11/10/2015 0:44	5.33	81.1	26.24	-67.5	8.22	54870	201	10.85
3	11/10/2015 0:46	5.33	81	26.23	-67.58	8.22	54800	200	10.85
3	11/10/2015 0:48	5.34	81.2	26.23	-67.78	8.22	54810	199	10.83
3	11/10/2015 0:50	5.36	81.5	26.23	-67.75	8.22	54780	199	10.85
3	11/10/2015 0:52	5.38	81.8	26.23	-67.86	8.23	54730	199	10.82
3	11/10/2015 0:54	5.4	82.1	26.23	-67.89	8.23	54790	200	10.85
3	11/10/2015 0:56	5.42	82.4	26.23	-67.88	8.23	54710	201	10.82
3	11/10/2015 0:58	5.42	82.5	26.23	-67.81	8.23	54860	203	10.85
3	11/10/2015 1:00	5.43	82.6	26.23	-67.81	8.23	54770	204	10.82
3	11/10/2015 1:02	5.43	82.6	26.23	-67.73	8.22	54760	205	10.82
3	11/10/2015 1:04	5.43	82.6	26.23	-67.71	8.22	54860	204	10.83
3	11/10/2015 1:06	5.42	82.4	26.23	-67.64	8.22	54750	204	10.85
3	11/10/2015 1:08	5.4	82.2	26.23	-67.63	8.22	54850	204	10.82
3	11/10/2015 1:10	5.4	82.1	26.23	-67.59	8.22	54790	204	10.82
3	11/10/2015 1:12	5.39	82	26.23	-67.57	8.22	54770	205	10.83
3	11/10/2015 1:14	5.39	81.9	26.23	-67.55	8.22	54850	204	10.85
3	11/10/2015 1:16	5.38	81.8	26.23	-67.56	8.22	54770	205	10.83
3	11/10/2015 1:18	5.38	81.7	26.23	-67.51	8.22	54730	205	10.82
3	11/10/2015 1:20	5.37	81.7	26.23	-67.52	8.22	54810	207	10.83
3	11/10/2015 1:22	5.38	81.8	26.23	-67.48	8.22	54830	207	10.82
3	11/10/2015 1:24	5.38	81.7	26.23	-67.44	8.22	54760	206	10.85
3	11/10/2015 1:26	5.36	81.5	26.23	-67.44	8.22	54760	206	10.83
3	11/10/2015 1:28	5.34	81.3	26.23	-67.41	8.22	54860	206	10.82
3	11/10/2015 1:30	5.32	80.9	26.23	-67.41	8.22	54710	206	10.82
3	11/10/2015 1:32	5.3	80.6	26.23	-67.31	8.22	54720	206	10.82
3	11/10/2015 1:34	5.26	80	26.23	-67.27	8.22	54840	207	10.82
