SENS_ID	SDN	O2	O2satper	TC	pHinsitu	VpH	COND	ORP	Vbatt
1	2015-11-10 19:02	6.98	107.1	27.05	11.15	-73.36	53520	86	10.44
1	2015-11-10 19:04	6.99	107.1	27.06	11.1	-73.5	53360	87	10.44
1	2015-11-10 19:06	6.99	107.2	27.06	11.08	-73.59	53400	87	10.48
1	2015-11-10 19:08	6.97	106.9	27.06	11.06	-73.67	53450	86	10.48
1	2015-11-10 19:10	6.97	106.9	27.06	11.03	-73.75	53440	87	10.48
1	2015-11-10 19:12	6.97	106.9	27.06	11.01	-73.83	53420	87	10.44
1	2015-11-10 19:14	6.97	106.8	27.05	10.99	-73.9	53350	87	10.46
1	2015-11-10 19:16	6.97	106.8	27.04	10.97	-73.97	53370	86	10.46
1	2015-11-10 19:18	6.97	106.7	27.04	10.96	-74.03	53370	86	10.48
1	2015-11-10 19:20	6.94	106.4	27.04	10.94	-74.08	53450	86	10.42
1	2015-11-10 19:22	6.94	106.3	27.02	10.93	-74.11	53440	86	10.44
1	2015-11-10 19:24	6.93	106.1	27.02	10.92	-74.16	53440	86	10.44
1	2015-11-10 19:26	6.91	105.9	27.01	10.92	-74.17	53460	86	10.48
1	2015-11-10 19:28	6.91	105.9	27	10.93	-74.11	53420	86	10.46
1	2015-11-10 19:30	6.9	105.6	27	10.94	-74.07	53400	86	10.44
1	2015-11-10 19:32	6.89	105.5	27	10.94	-74.08	53360	86	10.44
1	2015-11-10 19:34	6.88	105.3	26.99	10.95	-74.07	53360	86	10.46
1	2015-11-10 19:36	6.86	105	26.98	10.95	-74.06	53400	86	10.46
1	2015-11-10 19:38	6.85	104.8	26.97	10.95	-74.07	53330	86	10.42
1	2015-11-10 19:40	6.84	104.7	26.97	10.95	-74.06	53350	86	10.42
1	2015-11-10 19:42	6.83	104.6	26.96	10.94	-74.07	53440	86	10.44
1	2015-11-10 19:44	6.83	104.6	26.96	10.94	-74.1	53370	86	10.48
1	2015-11-10 19:46	6.82	104.4	26.95	10.93	-74.12	53420	86	10.42
1	2015-11-10 19:48	6.82	104.4	26.94	10.92	-74.14	53420	86	10.34
1	2015-11-10 19:50	6.81	104.2	26.94	10.92	-74.16	53400	86	10.48
