SENS_ID	SDN	O2	O2satper	TC	pHinsitu	VpH	COND	ORP	Vbatt
1	2015-11-11 06:54	6.3	94.8	26	12.76	-67.79	53310	88	10.25
1	2015-11-11 06:56	6.29	94.7	26	12.76	-67.78	53380	88	10.25
1	2015-11-11 06:58	6.3	94.8	26	12.77	-67.75	53390	88	10.27
1	2015-11-11 07:00	6.29	94.8	26	12.77	-67.74	53370	88	10.27
1	2015-11-11 07:02	6.29	94.8	26	12.78	-67.73	53320	88	10.25
1	2015-11-11 07:04	6.3	94.8	26	12.78	-67.71	53280	88	10.25
1	2015-11-11 07:06	6.28	94.6	26	12.78	-67.72	53320	88	10.27
1	2015-11-11 07:08	6.29	94.8	26	12.79	-67.68	53420	88	10.25
1	2015-11-11 07:10	6.29	94.6	25.99	12.79	-67.67	53290	88	10.24
1	2015-11-11 07:12	6.3	94.9	25.99	12.79	-67.66	53410	88	10.24
1	2015-11-11 07:14	6.3	94.9	25.99	12.8	-67.66	53360	88	10.25
1	2015-11-11 07:16	6.3	94.8	25.99	12.8	-67.64	53330	88	10.27
1	2015-11-11 07:18	6.3	94.9	25.99	12.81	-67.62	53310	88	10.25
1	2015-11-11 07:20	6.3	94.8	25.99	12.81	-67.6	53300	88	10.22
1	2015-11-11 07:22	6.28	94.6	25.99	12.82	-67.56	53320	88	10.27
1	2015-11-11 07:24	6.29	94.7	25.99	12.82	-67.56	53340	88	10.25
1	2015-11-11 07:26	6.29	94.7	25.99	12.83	-67.55	53410	88	10.25
1	2015-11-11 07:28	6.29	94.8	25.99	12.83	-67.55	53370	88	10.24
1	2015-11-11 07:30	6.28	94.6	25.99	12.83	-67.53	53330	87	10.25
1	2015-11-11 07:32	6.28	94.6	25.99	12.84	-67.49	53290	88	10.2
1	2015-11-11 07:34	6.29	94.7	25.99	12.84	-67.5	53400	87	10.25
1	2015-11-11 07:36	6.28	94.6	25.99	12.85	-67.49	53410	87	10.24
1	2015-11-11 07:38	6.29	94.7	25.99	12.85	-67.46	53290	87	10.24
1	2015-11-11 07:40	6.29	94.6	25.98	12.86	-67.45	53300	87	10.25
1	2015-11-11 07:42	6.28	94.5	25.98	12.87	-67.39	53350	87	10.22
1	2015-11-11 07:44	6.29	94.6	25.98	12.87	-67.39	53360	87	10.22
1	2015-11-11 07:46	6.28	94.5	25.98	12.87	-67.39	53340	87	10.25
1	2015-11-11 07:48	6.28	94.6	25.98	12.88	-67.35	53300	87	10.25
1	2015-11-11 07:50	6.29	94.7	25.98	12.89	-67.34	53370	87	10.25
1	2015-11-11 07:52	6.29	94.6	25.98	12.89	-67.32	53350	87	10.24
1	2015-11-11 07:54	6.28	94.5	25.98	12.9	-67.3	53430	87	10.24
1	2015-11-11 07:56	6.3	94.8	25.98	12.9	-67.29	53310	87	10.27
1	2015-11-11 07:58	6.29	94.7	25.97	12.9	-67.28	53400	87	10.24
1	2015-11-11 08:00	6.29	94.6	25.98	12.9	-67.3	53340	87	10.24
1	2015-11-11 08:02	6.29	94.7	25.97	12.91	-67.26	53330	87	10.27
1	2015-11-11 08:04	6.3	94.8	25.98	12.92	-67.23	53270	87	10.24
1	2015-11-11 08:06	6.28	94.6	25.97	12.92	-67.22	53350	87	10.25
1	2015-11-11 08:08	6.28	94.6	25.97	12.93	-67.21	53390	87	10.22
1	2015-11-11 08:10	6.29	94.7	25.97	12.94	-67.16	53330	87	10.22
1	2015-11-11 08:12	6.29	94.6	25.97	12.94	-67.15	53360	87	10.24
1	2015-11-11 08:14	6.29	94.7	25.97	12.95	-67.13	53270	87	10.2
1	2015-11-11 08:16	6.29	94.6	25.97	12.96	-67.09	53340	87	10.25
1	2015-11-11 08:18	6.28	94.5	25.97	12.96	-67.09	53370	87	10.22
1	2015-11-11 08:20	6.28	94.6	25.97	12.97	-67.07	53440	87	10.24
1	2015-11-11 08:22	6.29	94.6	25.97	12.97	-67.04	53460	87	10.24
1	2015-11-11 08:24	6.28	94.5	25.97	12.98	-67.01	53300	87	10.24
1	2015-11-11 08:26	6.29	94.7	25.96	12.99	-66.99	53380	87	10.24
1	2015-11-11 08:28	6.28	94.5	25.96	12.99	-66.98	53400	87	10.24
1	2015-11-11 08:30	6.29	94.6	25.96	12.99	-66.98	53280	87	10.24
1	2015-11-11 08:32	6.29	94.6	25.96	13	-66.94	53300	87	10.25
1	2015-11-11 08:34	6.29	94.6	25.96	13	-66.94	53370	87	10.24
1	2015-11-11 08:36	6.3	94.7	25.96	13.01	-66.9	53240	87	10.22
1	2015-11-11 08:38	6.29	94.7	25.96	13	-66.93	53380	87	10.2
1	2015-11-11 08:40	6.29	94.7	25.96	13.02	-66.89	53370	87	10.2
1	2015-11-11 08:42	6.28	94.5	25.96	13.03	-66.85	53420	87	10.25
1	2015-11-11 08:44	6.29	94.7	25.96	13.03	-66.85	53370	87	10.24
1	2015-11-11 08:46	6.29	94.7	25.96	13.03	-66.84	53300	87	10.22
1	2015-11-11 08:48	6.29	94.7	25.96	13.04	-66.82	53300	87	10.24
1	2015-11-11 08:50	6.3	94.9	25.96	13.05	-66.78	53410	87	10.22
1	2015-11-11 08:52	6.29	94.6	25.96	13.05	-66.76	53420	87	10.2
1	2015-11-11 08:54	6.29	94.7	25.96	13.06	-66.74	53340	87	10.24
1	2015-11-11 08:56	6.29	94.7	25.96	13.06	-66.75	53390	87	10.25
1	2015-11-11 08:58	6.29	94.7	25.96	13.07	-66.7	53320	87	10.2
1	2015-11-11 09:00	6.29	94.7	25.96	13.07	-66.7	53310	87	10.22
1	2015-11-11 09:02	6.29	94.7	25.95	13.08	-66.66	53320	87	10.22
1	2015-11-11 09:04	6.3	94.8	25.95	13.08	-66.67	53310	87	10.24
1	2015-11-11 09:06	6.29	94.7	25.95	13.09	-66.64	53320	87	10.2
1	2015-11-11 09:08	6.3	94.7	25.95	13.09	-66.62	53280	87	10.24
1	2015-11-11 09:10	6.3	94.8	25.95	13.1	-66.6	53370	87	10.24
1	2015-11-11 09:12	6.29	94.7	25.95	13.11	-66.56	53350	87	10.2
1	2015-11-11 09:14	6.29	94.7	25.95	13.11	-66.55	53380	87	10.2
1	2015-11-11 09:16	6.3	94.8	25.95	13.12	-66.53	53280	87	10.24
1	2015-11-11 09:18	6.28	94.5	25.95	13.12	-66.54	53320	87	10.24
1	2015-11-11 09:20	6.29	94.6	25.95	13.12	-66.51	53330	87	10.24
1	2015-11-11 09:22	6.28	94.6	25.95	13.13	-66.49	53340	87	10.24
1	2015-11-11 09:24	6.29	94.6	25.95	13.14	-66.46	53430	87	10.24
1	2015-11-11 09:26	6.3	94.8	25.95	13.14	-66.46	53310	87	10.24
1	2015-11-11 09:28	6.29	94.7	25.95	13.14	-66.45	53340	87	10.24
1	2015-11-11 09:30	6.3	94.8	25.95	13.16	-66.4	53350	87	10.2
1	2015-11-11 09:32	6.29	94.6	25.95	13.15	-66.41	53410	87	10.24
1	2015-11-11 09:34	6.29	94.6	25.95	13.16	-66.4	53350	87	10.24
1	2015-11-11 09:36	6.28	94.5	25.95	13.17	-66.37	53370	87	10.19
1	2015-11-11 09:38	6.3	94.7	25.95	13.18	-66.34	53340	87	10.24
1	2015-11-11 09:40	6.29	94.6	25.95	13.17	-66.36	53350	87	10.24
1	2015-11-11 09:42	6.29	94.6	25.95	13.19	-66.3	53240	87	10.22
1	2015-11-11 09:44	6.29	94.6	25.94	13.19	-66.29	53380	87	10.2
1	2015-11-11 09:46	6.29	94.6	25.94	13.2	-66.26	53350	87	10.22
1	2015-11-11 09:48	6.28	94.5	25.94	13.2	-66.24	53400	87	10.22
1	2015-11-11 09:50	6.28	94.5	25.94	13.21	-66.21	53340	87	10.2
1	2015-11-11 09:52	6.29	94.7	25.94	13.21	-66.2	53330	87	10.24
1	2015-11-11 09:54	6.28	94.5	25.94	13.21	-66.2	53330	87	10.2
1	2015-11-11 09:56	6.28	94.5	25.94	13.22	-66.18	53410	87	10.22
1	2015-11-11 09:58	6.29	94.6	25.94	13.22	-66.17	53350	87	10.24
1	2015-11-11 10:00	6.28	94.4	25.94	13.24	-66.11	53280	87	10.12
1	2015-11-11 10:02	6.28	94.6	25.94	13.23	-66.13	53450	87	10.24
1	2015-11-11 10:04	6.29	94.7	25.94	13.24	-66.1	53320	87	10.22
1	2015-11-11 10:06	6.28	94.4	25.94	13.26	-66.05	53340	87	10.2
1	2015-11-11 10:08	6.28	94.4	25.94	13.25	-66.07	53380	87	10.22
1	2015-11-11 10:10	6.29	94.6	25.93	13.26	-66.04	53320	87	10.19
1	2015-11-11 10:12	6.29	94.5	25.94	13.26	-66.04	53270	87	10.22
1	2015-11-11 10:14	6.28	94.6	25.94	13.27	-66.02	53400	87	10.22
1	2015-11-11 10:16	6.28	94.5	25.94	13.28	-65.96	53430	87	10.22
1	2015-11-11 10:18	6.29	94.7	25.94	13.29	-65.95	53440	87	10.24
1	2015-11-11 10:20	6.29	94.6	25.94	13.29	-65.93	53320	87	10.22
1	2015-11-11 10:22	6.29	94.6	25.94	13.3	-65.92	53340	87	10.19
1	2015-11-11 10:24	6.29	94.6	25.93	13.3	-65.9	53380	87	10.2
1	2015-11-11 10:26	6.29	94.6	25.94	13.3	-65.89	53410	87	10.2
1	2015-11-11 10:28	6.3	94.7	25.93	13.31	-65.87	53370	87	10.17
1	2015-11-11 10:30	6.3	94.8	25.93	13.31	-65.85	53340	87	10.22
1	2015-11-11 10:32	6.31	94.9	25.93	13.33	-65.81	53360	87	10.22
1	2015-11-11 10:34	6.3	94.7	25.93	13.33	-65.82	53420	87	10.22
1	2015-11-11 10:36	6.3	94.8	25.93	13.34	-65.78	53380	87	10.22
1	2015-11-11 10:38	6.31	94.9	25.92	13.33	-65.79	53290	87	10.2
1	2015-11-11 10:40	6.31	94.9	25.92	13.34	-65.76	53420	87	10.2
1	2015-11-11 10:42	6.31	94.9	25.92	13.34	-65.75	53300	87	10.22
1	2015-11-11 10:44	6.3	94.8	25.92	13.35	-65.72	53400	87	10.22
1	2015-11-11 10:46	6.3	94.8	25.92	13.36	-65.69	53380	87	10.19
1	2015-11-11 10:48	6.31	94.9	25.92	13.37	-65.67	53340	87	10.19
1	2015-11-11 10:50	6.31	95	25.92	13.38	-65.63	53350	87	10.2
1	2015-11-11 10:52	6.32	95	25.92	13.38	-65.62	53350	87	10.2
1	2015-11-11 10:54	6.32	95.1	25.92	13.39	-65.6	53400	87	10.2
1	2015-11-11 10:56	6.32	95	25.92	13.39	-65.6	53340	87	10.22
1	2015-11-11 10:58	6.33	95.2	25.92	13.39	-65.6	53360	87	10.2
1	2015-11-11 11:00	6.32	95.1	25.92	13.4	-65.56	53410	87	10.19
1	2015-11-11 11:02	6.34	95.3	25.92	13.41	-65.53	53420	87	10.19
1	2015-11-11 11:04	6.34	95.3	25.92	13.41	-65.54	53320	87	10.2
1	2015-11-11 11:06	6.34	95.4	25.92	13.41	-65.52	53320	87	10.22
1	2015-11-11 11:08	6.34	95.3	25.92	13.42	-65.47	53410	87	10.2
1	2015-11-11 11:10	6.35	95.5	25.92	13.43	-65.45	53390	87	10.12
1	2015-11-11 11:12	6.35	95.5	25.92	13.43	-65.45	53310	87	10.19
1	2015-11-11 11:14	6.36	95.7	25.93	13.44	-65.41	53330	87	10.19
1	2015-11-11 11:16	6.36	95.7	25.93	13.45	-65.39	53370	87	10.2
1	2015-11-11 11:18	6.37	95.9	25.93	13.45	-65.38	53440	87	10.22
1	2015-11-11 11:20	6.38	96	25.93	13.45	-65.38	53310	87	10.2
1	2015-11-11 11:22	6.39	96.1	25.93	13.46	-65.34	53340	87	10.17
1	2015-11-11 11:24	6.39	96.2	25.94	13.47	-65.33	53440	88	10.19
1	2015-11-11 11:26	6.4	96.3	25.94	13.48	-65.28	53380	88	10.17
1	2015-11-11 11:28	6.41	96.5	25.95	13.48	-65.27	53410	88	10.19
1	2015-11-11 11:30	6.42	96.6	25.95	13.49	-65.24	53330	87	10.19
1	2015-11-11 11:32	6.43	96.8	25.96	13.5	-65.21	53280	88	10.17
1	2015-11-11 11:34	6.45	97.1	25.96	13.51	-65.18	53350	88	10.17
1	2015-11-11 11:36	6.46	97.3	25.96	13.51	-65.16	53370	88	10.17
1	2015-11-11 11:38	6.47	97.4	25.97	13.53	-65.11	53300	88	10.17
1	2015-11-11 11:40	6.49	97.7	25.97	13.53	-65.1	53380	87	10.19
1	2015-11-11 11:42	6.5	97.8	25.98	13.54	-65.07	53310	87	10.17
1	2015-11-11 11:44	6.51	98	25.99	13.54	-65.05	53380	87	10.17
1	2015-11-11 11:46	6.52	98.2	25.99	13.55	-65.03	53320	88	10.2
1	2015-11-11 11:48	6.53	98.3	26	13.55	-65.03	53280	88	10.17
1	2015-11-11 11:50	6.55	98.7	26	13.56	-64.99	53370	88	10.2
1	2015-11-11 11:52	6.57	98.9	26	13.57	-64.96	53350	88	10.22
1	2015-11-11 11:54	6.57	99	26.01	13.57	-64.95	53410	87	10.2
1	2015-11-11 11:56	6.58	99.2	26.02	13.58	-64.93	53350	88	10.19
1	2015-11-11 11:58	6.59	99.2	26.01	13.59	-64.89	53320	87	10.19
1	2015-11-11 12:00	6.6	99.5	26.03	13.61	-64.83	53360	87	10.2
1	2015-11-11 12:02	6.62	99.7	26.03	13.6	-64.85	53330	87	10.17
1	2015-11-11 12:04	6.63	99.9	26.05	13.61	-64.8	53320	88	10.2
1	2015-11-11 12:06	6.65	100.2	26.05	13.62	-64.77	53360	87	10.2
1	2015-11-11 12:08	6.66	100.3	26.05	13.62	-64.76	53390	87	10.19
1	2015-11-11 12:10	6.69	100.8	26.06	13.64	-64.71	53350	87	10.07
1	2015-11-11 12:12	8.19	100.6	25.75	13.26	-66.05	77.2	90	10.07
